         eV      barns         eV      barns         eV      barns
 ---------- ---------- ---------- ---------- ---------- ----------
 2.154200+6 5.077700+0 2.155800+6 4.588700+0 2.157200+6 3.622200+0
 2.159000+6 2.750000+0 2.161400+6 2.194400+0 2.163200+6 2.472200+0
 2.165300+6 2.950000+0 2.166400+6 3.444400+0 2.169100+6 4.177800+0
 2.171100+6 3.494400+0 2.173100+6 2.966600+0 2.177600+6 2.594400+0
 2.181500+6 1.922200+0 2.183900+6 2.200000+0 2.185100+6 2.433200+0
 2.189100+6 3.461100+0 2.191800+6 3.255600+0 2.194500+6 2.905600+0
 2.196800+6 3.094200+0 2.199700+6 3.016700+0 2.203000+6 2.727700+0
 2.207500+6 2.388900+0 2.213200+6 2.444400+0 2.216800+6 2.727800+0
 2.219900+6 3.183300+0 2.222400+6 3.361200+0 2.223300+6 3.266700+0
 2.228900+6 3.461100+0 2.232700+6 2.950000+0 2.234300+6 3.088900+0
 2.242900+6 4.655600+0 2.246000+6 4.549800+0 2.247600+6 4.261100+0
 2.250000+6 3.590600+0 2.254600+6 2.305600+0 2.256400+6 1.972200+0
 2.260900+6 1.666700+0 2.264000+6 1.988900+0 2.266100+6 2.322200+0
 2.270300+6 2.844600+0 2.271900+6 2.938900+0 2.273900+6 3.183200+0
 2.277100+6 4.333300+0 2.279100+6 4.711100+0 2.283600+6 3.980000+0
 2.285900+6 4.515000+0 2.290100+6 5.350000+0 2.293500+6 4.474900+0
 2.295700+6 4.619900+0 2.298700+6 5.645000+0 2.302300+6 4.535000+0
 2.305900+6 4.365000+0 2.308800+6 3.405000+0 2.309900+6 3.105000+0
 2.312600+6 3.285000+0 2.314600+6 3.865000+0 2.321200+6 3.135200+0
 2.323000+6 3.080000+0 2.327700+6 2.680000+0 2.331500+6 3.110100+0
 2.334700+6 3.055000+0 2.338100+6 2.535000+0 2.341400+6 2.150000+0
 2.346600+6 2.465000+0 2.348900+6 2.565000+0 2.352000+6 2.785200+0
 2.353800+6 3.024900+0 2.355600+6 2.780000+0 2.357900+6 2.715000+0
 2.363900+6 2.209900+0 2.369800+6 2.495100+0 2.373200+6 2.494900+0
 2.374300+6 2.715000+0 2.378500+6 3.750000+0 2.381500+6 3.380000+0
